Date,Open,High,Low,Close,Volume,Sector Symbol,Sector Long Name
10/6/21,68.3216,69.4142,68.2422,69.3446,15012318,XLP,Cons Staples
10/5/21,68.5004,68.9821,68.3514,68.6792,16297258,XLP,Cons Staples
10/4/21,68.5302,69.0169,67.8548,68.3316,20491107,XLP,Cons Staples
10/1/21,68.5799,68.8778,67.9045,68.5501,15998116,XLP,Cons Staples
9/30/21,69.7916,69.8512,68.3415,68.3713,16371867,XLP,Cons Staples
9/29/21,69.1361,69.9803,68.9871,69.6227,13420880,XLP,Cons Staples
9/28/21,69.6327,69.7122,68.7487,68.9970,15085613,XLP,Cons Staples
9/27/21,70.0299,70.3577,69.7618,69.8214,8525038,XLP,Cons Staples
9/24/21,70.0101,70.4471,70.0101,70.1392,6763447,XLP,Cons Staples
9/23/21,69.9505,70.4272,69.8810,70.1094,8498258,XLP,Cons Staples
9/22/21,70.1094,70.2882,69.7121,69.8512,10094724,XLP,Cons Staples
9/21/21,69.9306,70.4868,69.5184,69.6525,11216873,XLP,Cons Staples
9/20/21,69.9505,70.3577,69.1957,69.7320,18003267,XLP,Cons Staples
9/17/21,70.6326,70.8892,70.4253,70.4352,13322555,XLP,Cons Staples
9/16/21,70.9682,71.1853,70.2279,70.8201,9918345,XLP,Cons Staples
9/15/21,70.8004,71.1804,70.6326,71.0570,8940469,XLP,Cons Staples
9/14/21,71.3037,71.3531,70.6819,70.8004,9265478,XLP,Cons Staples
9/13/21,71.2248,71.7380,70.9558,71.1261,13979170,XLP,Cons Staples
9/10/21,71.3926,71.4222,70.8102,70.9484,10404952,XLP,Cons Staples
9/9/21,71.5999,71.6196,71.1853,71.2544,7843048,XLP,Cons Staples
9/8/21,70.9682,71.7479,70.9287,71.6690,10802901,XLP,Cons Staples
9/7/21,71.7677,71.7677,71.0076,71.0570,9327079,XLP,Cons Staples
9/3/21,71.7578,71.9897,71.5505,71.8861,6090636,XLP,Cons Staples
9/2/21,71.8466,72.0934,71.7183,71.9749,6710169,XLP,Cons Staples
1/25/22,100.0100,101.6200,98.3650,100.7800,28146200,XLI,Industrial 
1/24/22,99.5100,101.9300,98.0500,101.7800,37364300,XLI,Industrial 
1/21/22,102.1500,102.9150,100.8000,101.2000,33329800,XLI,Industrial 
1/20/22,103.6600,104.7250,102.0050,102.1400,16726000,XLI,Industrial 
1/19/22,104.9100,105.0500,103.3750,103.4600,13367000,XLI,Industrial 
1/18/22,104.8600,105.0700,104.0300,104.6300,13878200,XLI,Industrial 
1/14/22,105.5200,105.9400,104.7750,105.8500,14758600,XLI,Industrial 
1/13/22,106.5500,107.4400,106.1150,106.4900,10995400,XLI,Industrial 
1/12/22,106.3700,106.8000,105.9200,106.2600,9938000,XLI,Industrial 
1/11/22,105.4000,106.0400,104.2600,105.9200,11966500,XLI,Industrial 
1/10/22,106.2300,106.3200,104.4700,105.2900,15670900,XLI,Industrial 
1/7/22,106.5500,107.2000,106.4500,106.4900,11614800,XLI,Industrial 
1/6/22,106.4000,106.9050,105.9800,106.5200,10437800,XLI,Industrial 
1/5/22,107.3300,107.8800,105.9850,106.0300,16196100,XLI,Industrial 
1/4/22,105.6200,107.2500,105.5000,107.0500,14572800,XLI,Industrial 
1/3/22,106.0300,106.2600,104.3950,104.9400,10188300,XLI,Industrial 
12/31/21,105.1800,106.2300,105.0600,105.8100,7726000,XLI,Industrial 
12/30/21,105.8500,106.3700,105.2750,105.3600,6190400,XLI,Industrial 
12/29/21,105.3900,105.9700,105.2600,105.7400,5922200,XLI,Industrial 
12/28/21,104.9200,105.8150,104.8600,105.5500,5368600,XLI,Industrial 
12/27/21,104.0800,105.0600,103.9300,105.0200,5196000,XLI,Industrial 
12/23/21,103.0800,104.2600,103.0600,103.9200,7047100,XLI,Industrial 
12/22/21,102.3700,102.8850,102.2000,102.7100,8296900,XLI,Industrial 
12/21/21,101.1700,102.6260,101.1300,102.4200,10497400,XLI,Industrial 
12/20/21,100.8100,100.8252,99.5600,100.4200,17968300,XLI,Industrial 
12/17/21,103.8084,103.9279,102.0251,102.0550,19451605,XLI,Industrial 
12/16/21,104.4460,104.8993,103.4597,103.8283,11910966,XLI,Industrial 
12/15/21,103.1608,103.9180,102.4734,103.7785,16972286,XLI,Industrial 
12/14/21,103.3103,104.3165,102.4734,102.8819,13223795,XLI,Industrial 
12/13/21,104.7150,104.9142,103.6888,103.8682,12737967,XLI,Industrial 
12/10/21,104.9939,105.1732,104.4460,104.9541,8335524,XLI,Industrial 
12/9/21,104.4360,105.0637,104.1670,104.5257,7353334,XLI,Industrial 
